Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2014,7,1,977.8241,950.4538,940.9260999999999,952.40066,959.9115400000001,1008.01064,1189.74324,1400.3429199999998,1460.8131,1447.7194214330002,1346.97301063,1321.48473105,1300.44707436,1283.3777647199997,1293.88541378,1337.8847627100001,1399.5024429999999,1528.44648401,1547.738705467,1515.8746,1485.58056,1413.4448200000002,1311.53458,1243.9028400000002
2014,7,2,943.17778,941.09734,919.40826,939.4068400000001,984.6955800000001,977.6916,1098.84348,1279.3428999999999,1319.1085,1357.160061433,1300.98873063,1226.4227310500003,1210.8452543600001,1187.50646472,1225.2712937800002,1247.49556271,1300.6409829999998,1374.81824401,1365.042685467,1318.99646,1273.98756,1199.83012,1048.58432,962.9552
2014,7,3,897.1441,878.2029799999999,887.08922,902.1623400000001,914.31928,974.65228,1117.70698,1313.12026,1370.0502600000002,1322.8982614330002,1224.20111063,1172.20857105,1223.4938343600002,1226.31368472,1262.04375378,1269.22226271,1284.5501029999998,1407.3559240099999,1431.264645467,1392.9638,1355.89352,1311.7783399999998,1217.9551600000002,1090.5067800000002
2014,7,4,1046.8269599999999,1012.10866,1001.86572,1008.0551,1014.3168600000001,1091.9227,1242.25446,1334.56792,1482.5617200000002,1464.3988214330002,1357.70629063,1331.68967105,1290.07873436,1195.71120472,1255.71997378,1279.32248271,1329.174843,1433.02248401,1442.076225467,1393.6884799999998,1368.3447400000002,1273.27786,1199.3466799999999,1075.34504
2014,7,5,986.1667399999999,990.41886,973.3564,951.1292400000001,955.4659,987.13318,983.70412,1014.64448,1126.1134200000001,1190.1728414330003,1172.19549063,1105.11989105,1047.74573436,1042.21360472,1060.45679378,1123.39650271,1206.859663,1341.1937640099998,1378.3410654670001,1360.6902,1356.6388800000002,1314.44862,1205.2779999999998,1138.1471
2014,7,6,1047.7904,1041.62646,1029.7477199999998,1029.18572,1032.96494,1052.56728,1067.55306,1114.53482,1224.65126,1285.030181433,1275.38969063,1226.9371910500001,1188.1500143600001,1161.05496472,1144.6477137799998,1168.2465227100001,1259.2218829999997,1409.48208401,1421.170985467,1390.4477000000002,1394.51744,1345.32436,1204.84348,1121.18186
2014,7,7,1077.34294,1043.15156,1039.30006,1043.21496,1071.38596,1120.2734999999998,1275.74392,1490.9283599999999,1552.04842,1493.457501433,1437.20119063,1386.75201105,1363.2178343599999,1322.39146472,1349.7763937799998,1374.3554627100002,1445.2041829999998,1569.8272840099999,1601.946845467,1570.99424,1550.3638,1490.2616400000002,1343.70986,1226.56
2014,7,8,1183.67666,1140.85232,1079.1663800000001,1081.66864,1084.99918,1151.4179199999999,1310.4318600000001,1544.79804,1596.5119200000001,1553.256261433,1447.2118506299998,1355.7347110499998,1285.7999943599998,1265.54084472,1273.89861378,1260.7556227100001,1361.935863,1485.3749240099999,1548.622125467,1540.8455000000001,1501.30456,1401.0947800000001,1261.69992,1158.92396
2014,7,9,1105.15778,1120.9873400000001,1104.5582599999998,1101.8668400000001,1133.07558,1159.7416,1298.74348,1528.0329,1594.0485,1559.0200614330001,1453.62873063,1363.7527310500002,1317.21525436,1283.66646472,1290.98129378,1304.75556271,1374.2009829999997,1516.50824401,1552.432685467,1510.9364600000001,1466.8575600000001,1394.73012,1253.04432,1134.5552
2014,7,10,1065.4541,1051.21298,1051.60922,1070.43234,1054.97928,1164.1522799999998,1324.8269799999998,1557.78026,1624.6202600000001,1586.8782614330003,1505.19111063,1404.55857105,1344.3438343600003,1295.40368472,1295.29375378,1323.67226271,1385.8001029999998,1543.3759240099998,1560.584645467,1526.0338000000002,1509.72352,1459.36834,1336.34516,1225.03678
2014,7,11,1133.0758999999998,1083.1835200000003,1061.1573199999998,1061.5513,1068.61254,1106.2124199999998,1246.9467000000002,1441.29696,1512.0782400000003,1489.9290014330002,1416.47267063,1350.9155910499999,1298.80241436,1253.6433047199998,1278.52175378,1287.4620827100002,1362.0155029999999,1421.94270401,1443.397565467,1390.0376,1365.2982200000001,1295.36814,1196.97096,1104.97314
2014,7,12,1031.6034200000001,1003.37316,967.1288999999999,947.8293600000001,952.6822,969.47046,1020.01154,1113.96054,1258.76296,1364.1379414330002,1377.72219063,1355.20137105,1323.74027436,1316.06102472,1328.76841378,1344.6166027100003,1388.7673829999999,1421.1850040099998,1389.183825467,1370.7266,1332.03778,1246.0813,1202.22696,1037.7064
2014,7,13,979.8241,950.0772599999999,937.74762,934.6391,966.95108,1014.06864,1037.66306,1107.85828,1237.93238,1297.1575414330002,1292.1988706299999,1271.42663105,1309.1669343600001,1297.31984472,1291.72363378,1324.2789827100003,1397.124223,1495.0945040099998,1523.691425467,1464.1929,1406.55724,1377.2352600000002,1285.35204,1205.04094
2014,7,14,1151.4155,1112.4515199999998,1108.44102,1105.63472,1107.3655800000001,1148.01852,1311.78494,1512.82082,1583.34698,1542.5552614330002,1439.54411063,1366.40153105,1314.9529943599998,1317.8307247199998,1322.08343378,1323.7723627100002,1375.516063,1510.4465240099998,1537.7507854669998,1565.09236,1529.0283,1474.89874,1349.86042,1240.1406600000003
2014,7,15,1175.91974,1149.24248,1155.9532,1142.7386000000001,1150.0385800000001,1217.71596,1378.52152,1569.17276,1605.0871,1545.9113414330002,1454.8502906299998,1370.28245105,1297.72693436,1289.22240472,1277.04811378,1259.67596271,1318.2934229999998,1505.88130401,1542.8977454669998,1477.39874,1457.84948,1384.6254400000003,1262.1339,1142.73484
