Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2014,7,1,4797.76947945,4493.80877945,4299.9327794499995,4252.22477945,4321.39217945,4706.74877945,5449.78547945,6084.82717945,6215.64286829,5919.784094250001,5608.593199950001,5354.851822850001,5221.21720815,5143.75391225,5159.5599271500005,5275.90071005,5674.4425418499995,6286.64998125,6678.49111787,6648.07277945,6566.4727794499995,6131.04417945,5583.98277945,5183.642179449999
2014,7,2,4667.48947945,4337.13877945,4138.6827794499995,4086.82477945,4182.72217945,4547.308779450001,5238.84547945,5917.2371794499995,5980.28286829,5665.64079425,5327.90979995,5100.5585228499995,4992.57390815,4940.18391225,4962.5666271499995,5045.61541005,5275.36454185,5786.031281250001,6068.031117869999,5945.60817945,5809.71947945,5481.686779449999,5147.22347945,4900.425479449999
2014,7,3,4557.479479449999,4274.49877945,4079.25277945,4018.86477945,4068.5421794500003,4424.37877945,5025.15547945,5575.65717945,5671.86286829,5439.0407942500005,5202.39979995,4986.89852285,4888.91390815,4859.363912249999,4987.12662715,5129.87541005,5277.94454185,5792.38128125,6147.81111787,6202.04817945,6120.48947945,5714.476779449999,5382.04347945,5056.32547945
2014,7,4,4665.36947945,4378.36877945,4201.042779449999,4120.30477945,4201.57217945,4594.45877945,5257.05547945,5902.40717945,6029.4328682899995,5746.58409425,5439.65319995,5152.48182285,4990.157208150001,4926.65391225,4912.569927150001,4966.19071005,5258.17254185,5774.53998125,6127.67111787,6121.86277945,6076.87277945,5749.31417945,5432.25277945,5169.432179449999
2014,7,5,4771.55947945,4419.7987794499995,4208.99277945,4125.51477945,4149.26217945,4310.808779450001,4619.79547945,5162.44717945,5479.26286829,5362.34409425,5063.6631999500005,4705.83182285,4442.79720815,4311.79391225,4292.319927150001,4445.59071005,4842.20254185,5601.25998125,6017.35111787,6016.39277945,5937.842779449999,5638.71417945,5351.02277945,5118.182179449999
2014,7,6,4803.6094794499995,4468.59877945,4264.64277945,4160.05477945,4178.44217945,4276.36877945,4496.30547945,4935.84717945,5275.69286829,5179.58409425,4934.923199950001,4680.29182285,4477.54720815,4360.4739122500005,4362.239927150001,4508.55071005,4970.99254185,5859.06998125,6278.30111787,6265.61277945,6192.99277945,5839.71417945,5385.59277945,5072.03217945
2014,7,7,4773.81947945,4513.26877945,4311.622779449999,4237.75477945,4302.1521794499995,4698.39877945,5505.44547945,6273.08717945,6409.17286829,6027.244094250001,5640.753199950001,5306.11182285,5107.777208150001,4989.85391225,4966.189927150001,5080.53071005,5477.24254185,6187.23998125,6528.23111787,6496.9327794499995,6369.64277945,5947.58417945,5461.12277945,5093.07217945
2014,7,8,4785.90947945,4467.39877945,4250.342779449999,4160.48477945,4223.50217945,4636.348779450001,5298.82547945,5997.78717945,6209.16286829,5982.534094250001,5729.78319995,5565.9718228500005,5376.027208150001,5311.96391225,5376.67992715,5487.47071005,5848.812541849999,6424.63998125,6772.06111787,6650.382779449999,6538.9727794499995,6094.72417945,5632.28277945,5206.34217945
2014,7,9,4790.21947945,4467.69877945,4258.752779449999,4183.06477945,4226.54217945,4632.18877945,5340.39547945,6004.107179449999,6135.31286829,5848.84079425,5535.04979995,5247.81852285,5053.61390815,5008.033912249999,4986.2766271499995,5072.78541005,5465.83454185,6158.911281250001,6538.50111787,6448.62817945,6369.82947945,5938.256779449999,5526.863479449999,5155.10547945
2014,7,10,4793.48947945,4458.43877945,4248.24277945,4190.13477945,4255.08217945,4624.45877945,5318.45547945,6025.13717945,6146.15286829,5829.39079425,5479.77979995,5226.28852285,5068.11390815,4982.47391225,4965.34662715,4995.255410049999,5301.33454185,5994.85128125,6495.26111787,6517.67817945,6435.38947945,6021.436779449999,5588.7434794499995,5217.87547945
