Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2014,7,1,4431.16051,4566.16732,4262.184836,4066.012181,4011.489612,4177.037152000001,4936.333695,5995.157112,6664.319136,6898.134962110001,6829.3896555,6747.122610200001,6698.755777,6675.240871800001,6675.161588499999,6688.25022,6724.181185,7057.8600954,7041.19642511,6881.272978999999,6450.300982000001,5890.222974,5212.301459,5075.918706
2014,7,2,4128.025533999999,4256.834025,4005.1075699999997,3870.197336,3818.705077,3917.5751250000003,4430.519515999999,5152.883126,5890.316210000001,6099.2916651099995,5765.3839635,5612.7107712,5457.1246710000005,5633.374797800001,5402.176668499999,5282.877158,5441.584449,6244.1074014000005,6425.3943131099995,6060.948176,5655.515402999999,5164.710741,4667.350461999999,4637.173215999999
2014,7,3,4289.739396999999,4400.817892,4089.311789,3928.925718,3879.864073,4015.55265,4590.2379,5368.880398,5992.988626,6137.004155109999,5956.0041075,5828.6588762,5844.583278,5873.653502800001,5810.0416454999995,6015.765277,6202.015952000001,6694.0945314,6777.490889109999,6399.357327,6032.075914999999,5494.454489,4947.710309,4893.278695999999
2014,7,4,4586.599501,4722.1495270000005,4407.689659,4246.765471,4219.525464,4336.768347,4853.05252,5600.55058,6375.05494,6537.34970511,6349.8415055,6079.933399200001,5920.394284,5911.7523028000005,5704.992384499999,5624.410121000001,5771.273959,6521.5991554,6649.08628811,6249.176095999999,5841.750739,5293.965599000001,4923.357031,4980.921121
2014,7,5,4595.214276999999,4648.807353,4334.427615,4187.77578,4085.9004830000003,4095.9785549999997,4224.368627,4341.072398,4662.099179000001,4905.41451511,4821.927267499999,4661.1165262,4536.632528,4568.969774800001,4481.8046505,4540.285586,4687.56226,5372.546745400001,5690.28692211,5338.884670999999,5051.316349000001,4861.955463,4672.944709,4762.2570479999995
2014,7,6,4511.813475,4633.729869,4350.245773000001,4173.243912,4084.159389,4061.989792,4065.9975609999997,4133.674866,4363.2490020000005,4566.124237110001,4562.133084499999,4486.2752862,4403.518078,4431.7511088,4410.1885225,4513.207896,4742.317334,5483.388103400001,5969.022590109999,5693.022467,5414.902253,5066.447078,4715.2815,4726.180364000001
2014,7,7,4510.5618779999995,4630.658654,4365.908973,4227.324861,4183.379959,4324.603454,4834.16319,5738.487769,6503.77679,6689.348241110001,6464.9783195,6429.3061082,6422.038415,6361.8187108,6128.7650865,6045.911375,6197.003875,6795.0126624,6901.78445711,6611.797458,6245.527989,5649.6382810000005,4919.800724000001,4866.214653
2014,7,8,4499.221959999999,4681.122112999999,4365.794093,4171.973572,4138.542938,4315.278843,5032.983405,6023.3379319999995,6572.455633,6618.753673110001,6379.1171035,5977.440396200001,5782.673272999999,5818.4202938,5602.7238545,5542.494226,5784.184977999999,6586.7744723999995,6882.14911211,6652.527315,6415.73551,5933.146832,5215.130013000001,4994.396568
2014,7,9,4577.105533999999,4719.004025,4419.22757,4204.897336,4142.2850770000005,4281.315125,5007.499516,6050.753126,6711.266210000001,6804.161665109999,6488.2139635,6036.7407711999995,5793.844671000001,5802.854797800001,5617.5266685,5470.347158,5651.5244490000005,6513.537401400001,6788.3943131099995,6572.458176,6262.505402999999,5704.500741,4960.790462,4859.953216
2014,7,10,4467.209397,4591.207891999999,4248.951789000001,4053.385718,4001.484073,4123.02265,4843.0079,5856.170398,6543.218626,6640.244155109999,6305.2341074999995,5862.4788762,5721.083278,5646.063502800001,5549.9716455,5457.635277,5531.985952,6389.1745314,6767.490889109999,6537.577327,6238.915915,5635.214489,5073.120309,5029.4086959999995
