Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2021,9,19,5463.4363324,5209.639132400001,5063.264332399999,5005.8059324,5014.0591324,5054.7591324,5167.6491324,5444.8224985,5388.0374059000005,5139.3450854,4826.238575399999,4519.320569399999,4363.8371093999995,4285.503634399999,4395.271035399999,4641.2508374,4975.308007399999,5473.2096165,6380.6886728,6651.42211114,6528.5203324,6119.550732399999,5892.2763324,5721.7691324
2021,9,20,5424.666332399999,5172.559132400001,5051.444332399999,5027.9259323999995,5066.0491324,5341.019132400001,5859.699132399999,6415.4024985,6499.0074059,6165.0850854,5858.2985754,5686.5505694,5621.8571094,5679.7136344,5759.941035399999,5929.8308374,6201.808007399999,6515.809616500001,7027.968672800001,7137.74211114,7012.220332399999,6510.230732399999,6172.4463324,5922.069132400001
2021,9,21,5571.8863324,5313.3791324,5158.8043324,5125.3659324,5166.8791324,5450.1691324,5987.8891324,6584.8224985,6612.457405899999,6310.875085400001,6050.248575399999,5776.3705694,5643.327109399999,5646.2836344,5789.4910354,5977.9308374,6243.6780074,6405.2796165,6963.4586728,7154.282111140001,7036.1103324000005,6514.6007324,6241.816332400001,5979.559132400001
2021,9,22,5624.986332399999,5377.0491324,5194.2243324,5149.155932399999,5227.989132399999,5434.619132400001,5947.9191324,6592.462498499999,6566.817405899999,6249.445085400001,5898.0385754,5660.6205694,5416.227109400001,5340.763634399999,5410.7910354,5570.0108374,5767.218007399999,6215.2096165,6825.158672799999,7046.41211114,6978.470332399999,6468.390732399999,6165.236332400001,5889.3391323999995
2021,9,23,5557.336332399999,5298.649132400001,5132.5743324000005,5092.6059324,5139.4591324,5408.869132400001,5866.9691324,6375.452498499999,6408.0274059,5978.1050854000005,5629.248575399999,5329.740569399999,5182.1071094,5176.5436344,5283.5510354,5548.1708374,5809.068007399999,6106.5096164999995,6772.9286728,7077.112111140001,6980.0903324,6438.210732399999,6146.3063324,5899.809132400001
2021,9,24,5566.816332399999,5291.569132399999,5123.3143324,5090.575932399999,5135.2691324,5397.0691324,5879.869132399999,6347.952498499999,6341.057405899999,5999.247085399999,5670.104575400001,5331.1385694,5170.1431094,5141.8316343999995,5244.3010354,5389.3572374000005,5661.4236074,5916.4120165,6486.8986728,6714.32971114,6613.3503324,6313.6535324,6107.9835324,5906.797132400001
2021,9,25,5588.836332399999,5332.2891324,5138.254332399999,5092.735932399999,5100.5291324,5144.109132400001,5346.959132399999,5631.1724985,5597.957405899999,5381.407085400001,5036.044575399999,4732.6985693999995,4520.6331094,4494.2616344,4572.941035399999,4836.8272374,5162.053607399999,5497.9820165,6253.928672799999,6553.959711140001,6406.6803324,6101.203532399999,5901.8135323999995,5765.447132400001
2021,9,26,5434.2963324,5186.1191324,5040.344332399999,4970.2859324,4973.7391324,4968.3091324,5083.709132399999,5333.7524985,5211.4174059,4943.3250854,4623.758575399999,4264.9605694,4079.1471094000008,3962.9636344,4036.8910354000004,4322.5808374,4697.4280074,5254.4396165,6093.7986728000005,6410.802111140001,6375.290332400001,6061.130732399999,5811.3563324,5680.1791324
2021,9,27,5388.7863324,5108.2091324,5016.1143323999995,4985.6459324,5036.6091324,5334.379132400001,5857.959132399999,6379.6524985,6382.987405899999,5841.295085400001,5396.6185754,5120.3005694,4974.727109400001,4922.433634399999,5037.8810354,5231.9308374,5578.978007399999,6047.1296165,6711.968672800001,6960.962111140001,6828.9403324,6419.800732399999,6074.7663324,5882.919132399999
2021,9,28,5563.6263324,5300.419132399999,5134.424332399999,5110.0559324000005,5142.0191324,5409.0091324,5942.039132399999,6394.2324985,6172.1674059,5816.2750854000005,5379.818575399999,5158.830569399999,4985.3371093999995,4930.753634399999,5066.3110354,5295.210837400001,5630.9480074,5980.2696165,6609.4286728,6944.58211114,6864.710332400001,6426.1507323999995,6110.066332400001,5860.5391324
2021,9,29,5534.646332400001,5281.999132399999,5113.8943324,5071.6459324,5094.6391324,5334.4691324,5787.8091324,6236.542498499999,6140.2474059,5821.045085400001,5497.918575399999,5198.330569399999,5037.077109399999,4990.093634399999,5084.9910354,5316.9808373999995,5617.4580074000005,5994.489616499999,6626.498672799999,6937.312111140001,6806.7503324,6395.6907324,6101.2263324000005,5861.319132400001
